fips	type	county	county_abbr	state	state_abbr	region	vulnerability	latitude	longitude	population	pph
26043	county	Dickinson County	Dickinson	Michigan	MI	5	13.72335799	46.012823	-87.866119	25788	2.25
26045	county	Eaton County	Eaton	Michigan	MI	5	11.5465082	42.589614	-84.846524	108801	2.45
26047	county	Emmet County	Emmet	Michigan	MI	5	11.53036406	45.590094	-84.986822	33161	2.39
26049	county	Genesee County	Genesee	Michigan	MI	5	14.68183694	43.021077	-83.706372	410849	2.51
26051	county	Gladwin County	Gladwin	Michigan	MI	5	17.40436112	43.98975	-84.389816	25164	2.33
26053	county	Gogebic County	Gogebic	Michigan	MI	5	16.6398778	46.488054	-89.788314	15431	2.07
26055	county	Grand Traverse County	Grand Traverse	Michigan	MI	5	11.24328891	44.718688	-85.553848	91636	2.45
26057	county	Gratiot County	Gratiot	Michigan	MI	5	13.93675143	43.292326	-84.60469	41540	2.45
26059	county	Hillsdale County	Hillsdale	Michigan	MI	5	13.80080544	41.864475	-84.642409	45941	2.55
26061	county	Houghton County	Houghton	Michigan	MI	5	14.22069717	46.998305	-88.652066	36380	2.43
26063	county	Huron County	Huron	Michigan	MI	5	15.03588237	43.907616	-82.857045	31883	2.31
26065	county	Ingham County	Ingham	Michigan	MI	5	13.59546966	42.603534	-84.373811	286085	2.41
26067	county	Ionia County	Ionia	Michigan	MI	5	11.78976457	42.94465	-85.073766	64223	2.67
26069	county	Iosco County	Iosco	Michigan	MI	5	18.01451155	44.329482	-82.849447	25345	2.26
26071	county	Iron County	Iron	Michigan	MI	5	17.0497331	46.170249	-88.540409	11348	2.13
26073	county	Isabella County	Isabella	Michigan	MI	5	14.45085775	43.645233	-84.839424	70698	2.58
26075	county	Jackson County	Jackson	Michigan	MI	5	13.67005337	42.248474	-84.420868	159494	2.52
26077	county	Kalamazoo County	Kalamazoo	Michigan	MI	5	12.53252861	42.246266	-85.532854	260263	2.44
26079	county	Kalkaska County	Kalkaska	Michigan	MI	5	14.47559428	44.678881	-85.088992	17260	2.4
26081	county	Kent County	Kent	Michigan	MI	5	11.4751148	43.032497	-85.547446	636369	2.61
26083	county	Keweenaw County	Keweenaw	Michigan	MI	5	16.42893474	47.681981	-88.148802	2168	2.08
26085	county	Lake County	Lake	Michigan	MI	5	21.43177358	43.995187	-85.8114	11424	2.72
26087	county	Lapeer County	Lapeer	Michigan	MI	5	10.7422191	43.088633	-83.224325	88373	2.65
26089	county	Leelanau County	Leelanau	Michigan	MI	5	12.92706191	45.146182	-86.051574	21981	2.34
26091	county	Lenawee County	Lenawee	Michigan	MI	5	12.88687103	41.895915	-84.066853	98573	2.5
26093	county	Livingston County	Livingston	Michigan	MI	5	8.441555314	42.602532	-83.911718	187316	2.68
26095	county	Luce County	Luce	Michigan	MI	5	17.25809989	46.940602	-85.582368	6415	2.25
26097	county	Mackinac County	Mackinac	Michigan	MI	5	15.35230527	46.167981	-85.303756	10890	2.17
26099	county	Macomb County	Macomb	Michigan	MI	5	13.12379791	42.671467	-82.910869	864840	2.52
26101	county	Manistee County	Manistee	Michigan	MI	5	15.44428765	44.350385	-86.602967	24461	2.2
26103	county	Marquette County	Marquette	Michigan	MI	5	12.08257021	46.656596	-87.584028	67215	2.38
26105	county	Mason County	Mason	Michigan	MI	5	14.54207166	43.996636	-86.750814	28783	2.26
26107	county	Mecosta County	Mecosta	Michigan	MI	5	15.21900685	43.635295	-85.332751	43067	2.55
26109	county	Menominee County	Menominee	Michigan	MI	5	14.33301771	45.544174	-87.509892	23548	2.18
26111	county	Midland County	Midland	Michigan	MI	5	12.4105358	43.648378	-84.379219	83632	2.45
26113	county	Missaukee County	Missaukee	Michigan	MI	5	14.22277097	44.325424	-85.085471	14903	2.5
26115	county	Monroe County	Monroe	Michigan	MI	5	11.32067472	41.916097	-83.487106	149568	2.55
26117	county	Montcalm County	Montcalm	Michigan	MI	5	14.3453699	43.312782	-85.149468	62945	2.59
26119	county	Montmorency County	Montmorency	Michigan	MI	5	19.26129058	45.024134	-84.130107	9259	2.29
26121	county	Muskegon County	Muskegon	Michigan	MI	5	14.01058854	43.289258	-86.751892	172790	2.54
26123	county	Newaygo County	Newaygo	Michigan	MI	5	14.25562747	43.562709	-85.791423	47948	2.61
26125	county	Oakland County	Oakland	Michigan	MI	5	11.00107735	42.660452	-83.38421	1242304	2.47
26127	county	Oceana County	Oceana	Michigan	MI	5	15.16776592	43.647255	-86.807575	26105	2.68
26129	county	Ogemaw County	Ogemaw	Michigan	MI	5	18.1322909	44.33328	-84.128073	20937	2.36
26131	county	Ontonagon County	Ontonagon	Michigan	MI	5	15.78605016	47.216604	-89.500461	6007	1.98
26133	county	Osceola County	Osceola	Michigan	MI	5	16.21031872	43.997552	-85.322283	23058	2.55
26135	county	Oscoda County	Oscoda	Michigan	MI	5	18.53889229	44.685121	-84.124894	8251	2.26
26137	county	Otsego County	Otsego	Michigan	MI	5	13.13196347	45.021794	-84.576597	24253	2.42
26139	county	Ottawa County	Ottawa	Michigan	MI	5	10.10755527	42.942346	-86.655342	279955	2.73
26141	county	Presque Isle County	Presque Isle	Michigan	MI	5	16.21468512	45.489515	-83.384019	12841	2.08
26143	county	Roscommon County	Roscommon	Michigan	MI	5	19.79357348	44.339517	-84.611271	23898	2.07
26145	county	Saginaw County	Saginaw	Michigan	MI	5	14.06487634	43.328267	-84.05541	193307	2.5
26147	county	St. Clair County	St. Clair	Michigan	MI	5	13.12834957	42.928803	-82.668913	159875	2.49
26149	county	St. Joseph County	St. Joseph	Michigan	MI	5	13.34582601	41.911488	-85.52287	61018	2.7
26151	county	Sanilac County	Sanilac	Michigan	MI	5	13.9867276	43.449155	-82.642815	41475	2.58
26153	county	Schoolcraft County	Schoolcraft	Michigan	MI	5	16.10840598	46.020758	-86.199352	8173	2.29
26155	county	Shiawassee County	Shiawassee	Michigan	MI	5	12.71791027	42.951545	-84.146352	68619	2.52
26157	county	Tuscola County	Tuscola	Michigan	MI	5	13.99093172	43.487902	-83.436618	53777	2.55
26159	county	Van Buren County	Van Buren	Michigan	MI	5	13.24310151	42.283986	-86.305696	75077	2.6
26161	county	Washtenaw County	Washtenaw	Michigan	MI	5	11.0415476	42.252327	-83.844634	358880	2.42
26163	county	Wayne County	Wayne	Michigan	MI	5	15.88898794	42.284664	-83.261953	1759335	2.66
26165	county	Wexford County	Wexford	Michigan	MI	5	14.80598732	44.331375	-85.570046	33003	2.59
27001	county	Aitkin County	Aitkin	Minnesota	MN	5	16.11212942	46.602446	-93.41976	15702	2.04
27003	county	Anoka County	Anoka	Minnesota	MN	5	9.019640271	45.27411	-93.242723	344151	2.7
27005	county	Becker County	Becker	Minnesota	MN	5	12.61294302	46.937629	-95.741757	33386	2.4
27007	county	Beltrami County	Beltrami	Minnesota	MN	5	13.24454786	47.878825	-94.986698	45672	2.56
27009	county	Benton County	Benton	Minnesota	MN	5	11.20518721	45.701227	-94.001439	39710	2.47
27011	county	Big Stone County	Big Stone	Minnesota	MN	5	15.03373984	45.419925	-96.402226	5040	2.15
27013	county	Blue Earth County	Blue Earth	Minnesota	MN	5	11.4429921	44.038225	-94.064071	65787	2.48
27015	county	Brown County	Brown	Minnesota	MN	5	11.67096353	44.246541	-94.733647	25313	2.26
27017	county	Carlton County	Carlton	Minnesota	MN	5	11.70613219	46.603818	-92.671044	35569	2.44
27019	county	Carver County	Carver	Minnesota	MN	5	7.211764706	44.821381	-93.800575	98741	2.74
27021	county	Cass County	Cass	Minnesota	MN	5	14.69701493	46.951427	-94.333773	28706	2.18
27023	county	Chippewa County	Chippewa	Minnesota	MN	5	12.96835883	45.028625	-95.564108	12109	2.36
27025	county	Chisago County	Chisago	Minnesota	MN	5	8.891551966	45.505444	-92.903849	54293	2.65
27027	county	Clay County	Clay	Minnesota	MN	5	10.52618857	46.898377	-96.494901	62324	2.47
27029	county	Clearwater County	Clearwater	Minnesota	MN	5	15.01786768	47.575873	-95.371117	8803	2.4
27031	county	Cook County	Cook	Minnesota	MN	5	11.54110843	47.538571	-90.29019	5194	1.96
27033	county	Cottonwood County	Cottonwood	Minnesota	MN	5	14.51766448	44.010711	-95.18313	11549	2.36
27035	county	Crow Wing County	Crow Wing	Minnesota	MN	5	12.67579788	46.491114	-94.071213	63428	2.3
27037	county	Dakota County	Dakota	Minnesota	MN	5	9.025080553	44.670893	-93.062481	414686	2.59
27039	county	Dodge County	Dodge	Minnesota	MN	5	8.758109551	44.020706	-92.869353	20364	2.73
27041	county	Douglas County	Douglas	Minnesota	MN	5	12.00397277	45.936429	-95.46061	37075	2.26
27043	county	Faribault County	Faribault	Minnesota	MN	5	13.10308099	43.676522	-93.947234	14050	2.22
27045	county	Fillmore County	Fillmore	Minnesota	MN	5	12.64410768	43.67727	-92.093681	20834	2.43
27047	county	Freeborn County	Freeborn	Minnesota	MN	5	12.71942773	43.674202	-93.350289	30613	2.31
27049	county	Goodhue County	Goodhue	Minnesota	MN	5	10.67266194	44.406178	-92.716	46435	2.42
27051	county	Grant County	Grant	Minnesota	MN	5	13.47893473	45.930743	-96.010699	5903	2.27
27053	county	Hennepin County	Hennepin	Minnesota	MN	5	10.94782104	45.006064	-93.475185	1223149	2.38
27055	county	Houston County	Houston	Minnesota	MN	5	11.29915093	43.66699	-91.501556	18773	2.38
27057	county	Hubbard County	Hubbard	Minnesota	MN	5	13.64764099	47.095551	-94.91329	20655	2.34
27059	county	Isanti County	Isanti	Minnesota	MN	5	9.946623127	45.562431	-93.296339	38429	2.71
27061	county	Itasca County	Itasca	Minnesota	MN	5	13.32364631	47.490843	-93.613128	45435	2.34
27063	county	Jackson County	Jackson	Minnesota	MN	5	11.73214656	43.673025	-95.149704	10079	2.25
27065	county	Kanabec County	Kanabec	Minnesota	MN	5	12.78556098	45.94776	-93.297788	15837	2.54
27067	county	Kandiyohi County	Kandiyohi	Minnesota	MN	5	12.13557807	45.152714	-95.004981	42542	2.41
27069	county	Kittson County	Kittson	Minnesota	MN	5	13.55752625	48.77604	-96.780349	4424	2.3
27071	county	Koochiching County	Koochiching	Minnesota	MN	5	14.71406548	48.245489	-93.782842	12841	2.11
27073	county	Lac qui Parle County	Lac qui Parle	Minnesota	MN	5	13.48908803	44.999855	-96.176836	6856	2.29
27075	county	Lake County	Lake	Minnesota	MN	5	13.26969904	47.517111	-91.411704	10631	2.11
27077	county	Lake of the Woods County	Lake of the Woods	Minnesota	MN	5	13.7861375	48.7681	-94.904633	3923	2.37
27079	county	Le Sueur County	Le Sueur	Minnesota	MN	5	10.11186908	44.373397	-93.73018	27663	2.5
27081	county	Lincoln County	Lincoln	Minnesota	MN	5	14.06584302	44.408238	-96.272032	5771	2.28
27083	county	Lyon County	Lyon	Minnesota	MN	5	11.74889801	44.409195	-95.847268	25673	2.43
27085	county	McLeod County	McLeod	Minnesota	MN	5	10.57176851	44.821644	-94.27232	35932	2.43
27087	county	Mahnomen County	Mahnomen	Minnesota	MN	5	15.8566589	47.325842	-95.810703	5457	2.62
27089	county	Marshall County	Marshall	Minnesota	MN	5	11.85148115	48.362728	-96.357761	9423	2.29
27091	county	Martin County	Martin	Minnesota	MN	5	13.16043148	43.677118	-94.537197	20022	2.3
27093	county	Meeker County	Meeker	Minnesota	MN	5	11.23300592	45.123155	-94.527346	23102	2.46
27095	county	Mille Lacs County	Mille Lacs	Minnesota	MN	5	12.53278488	45.929043	-93.632996	25788	2.46
27097	county	Morrison County	Morrison	Minnesota	MN	5	12.17618936	46.020484	-94.266619	32775	2.42
27099	county	Mower County	Mower	Minnesota	MN	5	13.09163301	43.666249	-92.759514	39116	2.44
27101	county	Murray County	Murray	Minnesota	MN	5	13.11176037	44.015594	-95.761581	8413	2.22
27103	county	Nicollet County	Nicollet	Minnesota	MN	5	10.17636977	44.358819	-94.245685	33347	2.47
27105	county	Nobles County	Nobles	Minnesota	MN	5	14.10353405	43.677686	-95.763132	21770	2.65
27107	county	Norman County	Norman	Minnesota	MN	5	13.31742853	47.32947	-96.463807	6678	2.42
27109	county	Olmsted County	Olmsted	Minnesota	MN	5	10.09009901	44.003429	-92.406722	151436	2.5
27111	county	Otter Tail County	Otter Tail	Minnesota	MN	5	13.32917468	46.405725	-95.714578	57716	2.3
27113	county	Pennington County	Pennington	Minnesota	MN	5	11.80811985	48.069247	-96.037725	14219	2.35
27115	county	Pine County	Pine	Minnesota	MN	5	13.56568178	46.10094	-92.763094	29069	2.35
27117	county	Pipestone County	Pipestone	Minnesota	MN	5	13.29102709	44.015361	-96.257015	9271	2.36
27119	county	Polk County	Polk	Minnesota	MN	5	12.73073359	47.774254	-96.400027	31533	2.38
27121	county	Pope County	Pope	Minnesota	MN	5	12.86936702	45.589623	-95.446705	11041	2.26
27123	county	Ramsey County	Ramsey	Minnesota	MN	5	13.28253463	45.01525	-93.100141	538133	2.43
27125	county	Red Lake County	Red Lake	Minnesota	MN	5	12.20170157	47.865487	-96.08718	4055	2.39
27127	county	Redwood County	Redwood	Minnesota	MN	5	12.94407115	44.403536	-95.254241	15471	2.38
27129	county	Renville County	Renville	Minnesota	MN	5	12.49665614	44.723697	-94.955617	14892	2.37
27131	county	Rice County	Rice	Minnesota	MN	5	10.1163163	44.350943	-93.298503	65400	2.51
27133	county	Rock County	Rock	Minnesota	MN	5	11.96419904	43.669587	-96.263238	9600	2.36
27135	county	Roseau County	Roseau	Minnesota	MN	5	10.53020805	48.761065	-95.82153	15770	2.4
27137	county	St. Louis County	St. Louis	Minnesota	MN	5	13.02783133	47.583852	-92.463645	200431	2.24
27139	county	Scott County	Scott	Minnesota	MN	5	7.868183825	44.651932	-93.534553	141660	2.89
27141	county	Sherburne County	Sherburne	Minnesota	MN	5	7.970545085	45.443171	-93.775092	91705	2.91
27143	county	Sibley County	Sibley	Minnesota	MN	5	11.46763511	44.575734	-94.230123	14875	2.43
27145	county	Stearns County	Stearns	Minnesota	MN	5	10.85329377	45.555235	-94.610482	154708	2.51
27147	county	Steele County	Steele	Minnesota	MN	5	10.98207692	44.015261	-93.220453	36755	2.5
27149	county	Stevens County	Stevens	Minnesota	MN	5	12.13778288	45.593461	-95.992315	9796	2.45
27151	county	Swift County	Swift	Minnesota	MN	5	12.82232515	45.27545	-95.690398	9340	2.19
27153	county	Todd County	Todd	Minnesota	MN	5	13.1785536	46.066569	-94.900576	24257	2.45
27155	county	Traverse County	Traverse	Minnesota	MN	5	14.78481126	45.76984	-96.475049	3401	2.26
27157	county	Wabasha County	Wabasha	Minnesota	MN	5	11.06149779	44.289693	-92.23334	21239	2.39
27159	county	Wadena County	Wadena	Minnesota	MN	5	15.1960997	46.586784	-94.988331	13875	2.3
27161	county	Waseca County	Waseca	Minnesota	MN	5	10.7472067	44.01846	-93.589844	18989	2.44
27163	county	Washington County	Washington	Minnesota	MN	5	8.147731868	45.037929	-92.890117	251597	2.68
27165	county	Watonwan County	Watonwan	Minnesota	MN	5	12.59142967	43.978366	-94.614128	10952	2.48
27167	county	Wilkin County	Wilkin	Minnesota	MN	5	11.78469108	46.362335	-96.476657	6396	2.39
27169	county	Winona County	Winona	Minnesota	MN	5	11.14032177	43.982268	-91.776708	50885	2.48
27171	county	Wright County	Wright	Minnesota	MN	5	8.323681041	45.175091	-93.966396	131311	2.78
27173	county	Yellow Medicine County	Yellow Medicine	Minnesota	MN	5	12.62834988	44.715736	-95.862756	9875	2.42
28001	county	Adams County	Adams	Mississippi	MS	4	17.91333487	31.486218	-91.351781	31254	2.54
28003	county	Alcorn County	Alcorn	Mississippi	MS	4	16.86547069	34.886648	-88.581014	37388	2.5
28005	county	Amite County	Amite	Mississippi	MS	4	19.22374631	31.203933	-90.795542	12574	2.49
28007	county	Attala County	Attala	Mississippi	MS	4	17.6086167	33.09047	-89.588622	19043	2.65
28009	county	Benton County	Benton	Mississippi	MS	4	17.17295519	34.810773	-89.200029	8182	2.69
28011	county	Bolivar County	Bolivar	Mississippi	MS	4	17.4203743	33.799278	-90.884476	33322	2.64
28013	county	Calhoun County	Calhoun	Mississippi	MS	4	17.30034655	33.936634	-89.337114	14717	2.46
28015	county	Carroll County	Carroll	Mississippi	MS	4	14.3813054	33.440795	-89.918887	10243	2.72
28017	county	Chickasaw County	Chickasaw	Mississippi	MS	4	16.29585467	33.921654	-88.945808	17328	2.58
28019	county	Choctaw County	Choctaw	Mississippi	MS	4	18.20653778	33.345964	-89.251332	8299	2.43
28021	county	Claiborne County	Claiborne	Mississippi	MS	4	18.00279198	31.97281	-90.915424	9150	2.84
28023	county	Clarke County	Clarke	Mississippi	MS	4	17.5850231	32.048448	-88.685964	16006	2.62
28025	county	Clay County	Clay	Mississippi	MS	4	17.26240346	33.661734	-88.783326	20048	2.61
28027	county	Coahoma County	Coahoma	Mississippi	MS	4	19.22885509	34.22867	-90.603165	24620	2.66
28029	county	Copiah County	Copiah	Mississippi	MS	4	17.07464671	31.866915	-90.448758	28773	2.83
28031	county	Covington County	Covington	Mississippi	MS	4	18.41225577	31.633331	-89.548897	19543	2.73
28033	county	DeSoto County	DeSoto	Mississippi	MS	4	10.23554182	34.874266	-89.99324	173323	2.82
28035	county	Forrest County	Forrest	Mississippi	MS	4	16.64493267	31.18858	-89.259447	75944	2.58
28037	county	Franklin County	Franklin	Mississippi	MS	4	16.66830845	31.477798	-90.895884	7743	2.39
28039	county	George County	George	Mississippi	MS	4	13.9769176	30.855431	-88.642268	23373	2.83
28041	county	Greene County	Greene	Mississippi	MS	4	15.6804428	31.212846	-88.634811	13522	2.74
28043	county	Grenada County	Grenada	Mississippi	MS	4	16.53037235	33.770031	-89.80274	21578	2.69
28045	county	Hancock County	Hancock	Mississippi	MS	4	14.80597261	30.391437	-89.47985	46420	2.43
28047	county	Harrison County	Harrison	Mississippi	MS	4	14.52900355	30.416536	-89.083376	201410	2.57
28049	county	Hinds County	Hinds	Mississippi	MS	4	15.45173976	32.267923	-90.4659	242891	2.71
28051	county	Holmes County	Holmes	Mississippi	MS	4	20.29087237	33.125942	-90.091197	18340	2.81
28053	county	Humphreys County	Humphreys	Mississippi	MS	4	21.60453337	33.132978	-90.523911	8669	2.95
28055	county	Issaquena County	Issaquena	Mississippi	MS	4	21.83255814	32.754977	-90.988552	1337	2.38
28057	county	Itawamba County	Itawamba	Mississippi	MS	4	15.52517518	34.281075	-88.363127	23609	2.53
28059	county	Jackson County	Jackson	Mississippi	MS	4	13.46379712	30.458491	-88.619991	141425	2.77
28061	county	Jasper County	Jasper	Mississippi	MS	4	17.45806687	32.016989	-89.11943	16569	2.38
28063	county	Jefferson County	Jefferson	Mississippi	MS	4	18.29799154	31.733633	-91.043878	7507	2.84
28065	county	Jefferson Davis County	Jefferson Davis	Mississippi	MS	4	18.55552503	31.564734	-89.826626	11665	2.48
28067	county	Jones County	Jones	Mississippi	MS	4	15.7641208	31.621044	-89.167262	68215	2.69
28069	county	Kemper County	Kemper	Mississippi	MS	4	18.38669168	32.750136	-88.625631	9969	2.64
28071	county	Lafayette County	Lafayette	Mississippi	MS	4	13.78568627	34.349298	-89.485903	53154	2.77
28073	county	Lamar County	Lamar	Mississippi	MS	4	12.36681218	31.197135	-89.514952	60618	2.6
28075	county	Lauderdale County	Lauderdale	Mississippi	MS	4	16.68904728	32.403998	-88.660449	78524	2.56
28077	county	Lawrence County	Lawrence	Mississippi	MS	4	15.65604498	31.550009	-90.10753	12622	2.63
28079	county	Leake County	Leake	Mississippi	MS	4	17.86521367	32.753268	-89.522568	22763	2.77
28081	county	Lee County	Lee	Mississippi	MS	4	13.72191699	34.288965	-88.680887	85300	2.59
28083	county	Leflore County	Leflore	Mississippi	MS	4	19.4094109	33.54979	-90.294934	30999	2.77
28085	county	Lincoln County	Lincoln	Mississippi	MS	4	16.30539965	31.535216	-90.453566	34649	2.62
28087	county	Lowndes County	Lowndes	Mississippi	MS	4	15.15646212	33.471424	-88.439723	59710	2.51
28089	county	Madison County	Madison	Mississippi	MS	4	10.35898317	32.63437	-90.03416	103465	2.63
28091	county	Marion County	Marion	Mississippi	MS	4	17.95252313	31.230126	-89.821736	25563	2.58
28093	county	Marshall County	Marshall	Mississippi	MS	4	14.72254379	34.76619	-89.504231	35916	2.67
28095	county	Monroe County	Monroe	Mississippi	MS	4	16.00963116	33.89003	-88.485038	35827	2.6
28097	county	Montgomery County	Montgomery	Mississippi	MS	4	16.47230605	33.500714	-89.639625	10152	2.51
28099	county	Neshoba County	Neshoba	Mississippi	MS	4	17.2100461	32.752518	-89.119274	29463	2.69
28101	county	Newton County	Newton	Mississippi	MS	4	16.58748451	32.40197	-89.118412	21747	2.64
28103	county	Noxubee County	Noxubee	Mississippi	MS	4	20.04090823	33.10627	-88.565787	11043	2.66
28105	county	Oktibbeha County	Oktibbeha	Mississippi	MS	4	14.68527217	33.422313	-88.876151	49800	2.42
28107	county	Panola County	Panola	Mississippi	MS	4	15.84531689	34.365205	-89.963065	34167	2.86
28109	county	Pearl River County	Pearl River	Mississippi	MS	4	15.82095845	30.773791	-89.586831	55191	2.65
